uuid,object_type,registration_form,business_sector,main_location,country_abbreviations,identitification_uuid,founded_on,created
a01875fe-7fbd-4356-9819-37f6472104ac,company,gbr,other_services,Freiburg,DE,9e5d26fd-49ea-4c95-88b6-329bda813955,2/8/1983,8/28/2018
1606e0f9-fe30-4f83-a084-6bf4d60f8731,company,ug,other_economic_services,Berlin,DE,41d8997c-a2da-4745-b6d7-7db462d7f9b4,11/1/1976,12/24/2018
383cbe1b-9995-4c6f-9a37-01319a5ffb6d,company,gmbh,information_and_communication,Baierbrunn,DE,490d17b8-9c18-4c51-b6b7-40bdbc691763,3/10/2000,10/13/2017
14bc20c4-7b56-4fc1-8e4f-e57a8b8ada75,company,ug_i_gr,other_economic_services,Mainz,DE,bb0e3a3a-4884-46dc-8967-55cbd62e74d4,10/17/2010,6/17/2019
ce74edc1-bc7e-4c5f-bae3-fb37e2869139,company,gmbh,other_economic_services,Eislingen,DE,48f062c6-6e1e-46b4-9403-20771402f7b7,11/9/1981,1/20/2019
123ed3b0-81f8-4a70-8670-633d0862beda,company,gbr,other_services,Wald-Michelbach,DE,7dfc568e-09ac-48ea-8b04-e8e4944631bd,10/15/1978,12/1/2018
f833a396-b26c-4d49-80b9-347b8eb4f60c,company,gmbh,other_services,Berlin,DE,ae65cd72-e5e4-4412-9276-b5154ef6c776,8/19/1961,11/5/2018
10820df4-7b7a-418b-aeab-2bc8532383fb,selbstaendiger,einzelunternehmen,other_services,Berlin,DE,445e7023-b305-4131-aeea-48f52fe42e46,6/20/1960,2/28/2019
9ad3de24-afa8-4fd8-a0ce-04d16dbee238,company,gbr,information_and_communication,Berlin,DE,7121b3ff-98b0-494d-8a58-60415a228c32,3/20/1973,12/21/2018
673cdd92-f9f6-4fe5-8f90-c23844da4619,company,ug,trade_maintenance_and_repair_of_vehicles,Scheidegg,DE,9ee5b7ed-df41-4add-9287-e5bbcb2ffcc0,4/3/1995,8/7/2018
bea65116-d2eb-41a4-a487-4f389dd2fcf0,company,ug,other_economic_services,Berlin,DE,817bdd40-12b1-4f3e-8326-48d8e8b0ddb8,8/27/1987,2/18/2019
39754935-4af7-4a1a-b7ac-ac7c04e05fc5,company,gbr,other_economic_services,Krauchenwies,DE,230b7daa-e284-4b7e-b0ce-88e6c0db8af4,2/10/1962,3/9/2018
7d194c80-c7b3-4cb2-8743-707c5d79c703,company,gbr,other_services,Elmshorn,DE,452a6c15-3ff6-461a-a0bb-4825fd726f9d,10/5/2005,7/15/2018
9ec41e83-2363-4f6d-baa1-6e58e5060bfe,company,gmbh,other_economic_services,München,DE,4acf99b5-af6d-41b9-afa4-1a31fe6a9491,8/29/1999,4/10/2019
1c3b0ad7-9dc2-48a2-b18e-e7c18af0f569,company,gmbh,gastronomy,Nienburg,DE,ed524b14-6851-4b9c-90a1-e344971bfc73,12/14/1988,10/5/2018
9bbf4af2-2149-42e5-b3af-0835d2551298,company,gbr,other_services,Berlin,DE,ec9942e2-9b3f-4fda-8c38-cbfcd8557484,12/16/1990,9/17/2017
0ac04c1d-a4da-4bf0-85e3-5fd49150a119,company,ug,information_and_communication,Schwanstetten,DE,2a65000d-c57b-4853-bb38-e1f65cd09d2b,5/4/1969,1/19/2019
ba66b864-9d51-4cdd-bf30-33ed30df7b56,company,ug,other_services,Bielefeld,DE,4ae340d2-a935-4c20-9cfa-d1545825654f,9/3/2017,7/8/2017
7ff27abc-a95d-4a8e-994b-dca48b6d7013,company,ek,other_services,Berlin,DE,5b695dab-7e7b-4851-b639-dbdb9adc4d34,6/8/1989,4/26/2019
29baf117-6498-4711-a6c0-93cdb4b46826,company,ug,other_services,Berlin,DE,63a11e06-587a-44cb-88c1-44865b2cbbc3,11/10/2006,10/28/2017
86ec4fa7-b923-4455-b8b2-247d0596a01a,company,gbr,building_industry,Monheim am Rhein,DE,0dc4b162-ce3e-4be8-ab99-720bff59b9f5,2/3/1989,11/10/2018
55b80832-5b75-4fbf-ac5b-57554fcf8753,company,ug,trade_maintenance_and_repair_of_vehicles,Königsbach-Stein,DE,c07a2191-52b9-4724-867c-a00db83b6a37,10/27/1999,3/30/2019
c5419667-6e77-4a8d-83b9-5fd8282b56b3,company,gmbh,scientific_technical_consulting_services,Hamburg,DE,e9c5a1a8-89c9-4f45-9d79-f064bf258088,5/30/2001,11/6/2018
698c7aed-579a-4b53-b7d5-ad6c07302f69,company,gbr,scientific_technical_consulting_services,Münster,DE,6f0ae6cb-6b19-43a0-a991-5af0327d8bb4,10/14/1981,12/28/2018
5e8dea4a-6d7e-4698-bc29-cc63a100ea65,company,ug,building_industry,Ritterhude,DE,1e36fde7-a0f0-485e-962b-3d44582059f1,8/30/1980,1/27/2019
bcbce3c6-8ef8-4516-842c-2d3969ecd574,company,gmbh,information_and_communication,Düsseldorf,DE,c1784ae7-21a5-41fe-af52-2bb9c6fb5ea1,4/30/1964,3/9/2018
26292d8d-52a8-46ac-aaac-f5ff32cb4593,company,ug,other_economic_services,Berlin,DE,5d12eb00-cacc-4ea7-8199-10e5fdf7446d,5/9/1988,9/19/2017
b45a7e27-22f6-42df-b926-4f304396381a,company,ug_i_gr,scientific_technical_consulting_services,Lübeck,DE,33ac472f-9f85-4760-9080-50bb99151c74,11/12/1983,6/21/2019
11f3a5b5-838b-44cf-8f8a-1f5ae170f595,company,ug,gastronomy,Wilhelmsdorf,DE,57625830-c3bc-43f4-849f-8614d9f5a3cd,1/22/1974,6/27/2018
23d95174-04b0-473c-bc64-5da9c3b7376b,company,ug,other_services,Frankfurt am Main,DE,f2d3ffa9-0b15-4111-8b5f-6e385a91b0b8,1/8/2013,3/17/2019
cc086f0e-10f6-4ad7-8c3d-f200ce43902d,company,ug_i_gr,other_services,Berlin,DE,50103cbe-ca4d-4a11-95fa-d4f7c36ca6a4,5/28/2013,12/30/2018
f2b567e6-bc12-4f95-bbd0-3c9beb9a35c6,company,ug,information_and_communication,Augsburg,DE,a7e4cd95-51ae-4ad9-92dc-83445a71a248,9/4/1961,10/28/2018
7d8090ec-475b-4ae8-89c0-5d8fad18f328,company,ug,scientific_technical_consulting_services,Berlin,DE,9e774605-5d5b-4d63-bec8-131302aa6a61,11/13/1959,9/26/2017
43c69f72-1e0d-46a0-84dd-742b7eef0fe6,company,ug,other_economic_services,Hamburg,DE,29419dc6-6d54-4249-83d2-70e4422ee5c1,2/9/1991,5/19/2018
ebf5721d-8e7f-44cc-9be6-60e9064a7e4a,company,gmbh_i_gr,information_and_communication,Paderborn,DE,229ee3ce-73ae-4c6c-8d38-cf23d50fed7f,9/30/2002,12/24/2018
cc92c1c8-250d-4dc4-a33c-072278e65287,company,gmbh,trade_maintenance_and_repair_of_vehicles,Berlin,DE,c8755af3-6966-416c-be83-3b9e33010be3,7/4/2013,5/18/2019
fdb369ad-e789-4583-a02c-0e72f1e4cc7a,company,gmbh,other_economic_services,Lutherstadt Eisleben,DE,75b7a3ab-4825-4cdf-8df4-47250cec6eba,7/16/2012,4/22/2018
84f8d748-57e8-44c9-ad3a-1aab547929d4,company,gmbh,information_and_communication,Ratzeburg,DE,49516766-1235-44a1-b4b5-49583d8a3aee,3/16/1964,10/28/2018
0706bf9d-8b0e-4033-8afd-49a4887105fa,selbstaendiger,einzelunternehmen,scientific_technical_consulting_services,Kelkheim,DE,9a10d52e-0b90-43c5-9860-801e01a610a3,1/18/1960,2/13/2019
7687cabf-3404-4e3e-855a-00d19735aa1f,company,ug,other_economic_services,Berlin,DE,ff828de8-b235-447e-8f9b-f852469771ca,4/24/2005,7/9/2018
bff5d99c-c0bc-493a-acc9-f7af2ef8f08c,company,gmbh,other_economic_services,Berlin,DE,907c6603-f250-4b7e-ac54-40fd76c3dfdc,7/15/2002,1/29/2018
894d1d78-8175-4f0e-82f3-e56d4a4c0b02,selbstaendiger,einzelunternehmen,other_services,Ratekau,DE,649be3af-708d-4f3d-840e-5882e7e119c1,12/17/1977,2/18/2019
55a60a92-56a5-4955-9ac1-3cca7d1acfe5,company,gmbh,trade_maintenance_and_repair_of_vehicles,Hanau,DE,f50bd47e-a871-4471-9ab3-4f658c27c119,9/5/2013,3/9/2019
9ca5e52f-2915-478d-932d-9270ee187a0f,company,ug_i_gr,information_and_communication,Marburg,DE,dd79223c-4160-4858-995f-9e2cf3dc3a1d,4/1/1998,6/14/2019
d1ecf194-59a1-432f-8813-9c04654c2fcc,company,gmbh,other_economic_services,Berlin,DE,9ac2c632-2a1d-4ac5-a4bc-d93f0df0b3cb,2/6/1996,10/24/2017
2555e032-e377-46cc-87ff-631e2e14d333,company,ug,information_and_communication,Legau,DE,4a573e64-4950-42d9-b9aa-81eb3eca28db,6/2/2008,5/11/2018
ed992481-d4d1-4397-98cb-49976370ff78,company,ug,other_economic_services,Berlin,DE,4bc4e70d-c1af-4068-9cd0-06de797ead61,5/28/2008,11/16/2018
b1402242-3798-4180-a88d-94259bfbb90a,company,ug,other_economic_services,Berlin,DE,61c1864f-c023-41aa-9247-2b0df7cd7118,2/23/1971,3/22/2018
690fe3bd-32c1-4510-8a49-1479702e1624,company,ug,other_economic_services,Berlin,DE,2516f85c-f3db-4e92-8a73-ff5cc7fc4d57,9/13/1961,11/27/2018
f6686d18-c48c-4116-ab85-0bb1269def34,company,ug,other_economic_services,Donauwörth,DE,96c07906-c5be-4a68-a8e7-9810bb5fdf34,9/29/1977,1/20/2019
79ee86b0-e143-4e90-b501-45ed0e7818b5,company,gmbh,other_economic_services,Fraunberg,DE,b4933ad7-ed52-4878-8071-e3eb06bcbd70,11/4/2013,12/25/2018
2a0f1a80-f1dd-4656-b41b-795565f85bca,company,gmbh,other_economic_services,Potsdam,DE,3ae10c65-5d38-404a-990b-a8e552a30c69,9/11/2001,9/30/2018
2ae6d987-b6ae-4a83-ae82-f58badd65680,company,gmbh,scientific_technical_consulting_services,Berlin,DE,928be217-def8-44da-8ba7-eb4be3a7a0e3,1/14/2006,1/5/2019
5b9eff82-6449-4aae-b2db-ef19d255a042,company,it_srl,other_services,Senigallia,IT,3f8d9ca5-b386-4844-9b22-e212da1d2b12,6/4/1983,3/29/2019
2cd4097a-239c-4a9d-9655-4ec43bbdc7c8,company,gmbh,trade_maintenance_and_repair_of_vehicles,Berlin,DE,e4ffadd6-999e-44d6-9b49-6ae17085b557,9/21/2002,12/22/2018
4a31eb0b-fdeb-4007-b4fe-91ff316022aa,company,ug,other_economic_services,Pirna,DE,8cf4b8df-4e98-46a1-98b2-7e9f1d228923,3/24/1995,9/30/2018
58f2c8c8-be82-4a15-b4e6-1618e9d2d7e9,company,gmbh,information_and_communication,Saarbrücken,DE,53b12185-c882-475f-af08-4ab4940afeff,12/1/2009,11/18/2017
400b07a3-e8c8-4ab4-9dc7-ae8362a38568,company,gmbh,other_economic_services,Berlin,DE,a17d91f4-9481-4c4f-a06b-06d095c5e65f,9/15/2003,2/12/2019
a45c7e68-a2dd-4ace-937e-e2083d6824c4,company,gmbh,information_and_communication,Garbsen,DE,4aa09f61-48d5-40d1-b87a-c9c96226194c,10/23/1998,12/22/2018
7e605b1b-fb5f-4b5e-8655-ca70fda1457c,company,gbr,trade_maintenance_and_repair_of_vehicles,Reinheim,DE,d8a00f8a-08a0-4ead-a676-41c926e3eff5,11/21/2002,1/7/2019
f56f8f79-dcac-4167-99a4-d75fe0b578aa,company,ug,trade_maintenance_and_repair_of_vehicles,Zell (Mosel),DE,8d253854-19d3-4c55-8cb6-b48ec0583141,1/20/1988,2/11/2019
0daaf1dd-5746-45d1-aa9a-b5af49fcda3d,company,gbr,other_economic_services,Erfurt,DE,4552cba7-acb6-459e-8c77-f30fe2845088,3/29/2004,2/3/2019
6603b787-ecd6-4052-95c8-b526a1b9810d,company,gmbh,scientific_technical_consulting_services,Rheine,DE,1b8e06b1-6816-4026-b35e-7a4ada794d5e,4/23/2014,3/3/2019
09a1bc30-2fb5-4e78-8e6d-7b9480a0ad3e,freiberufler,einzelunternehmen,other_services,Ulm,DE,4f18f573-81bc-4fa5-b222-052241056329,9/14/2018,2/4/2019
9303e602-e695-4508-af39-c1d4e26c9c64,selbstaendiger,einzelunternehmen,other_services,Köln,DE,c1af22a6-56ad-4a63-8e57-8bc0ad4c6c84,10/25/1960,4/4/2019
eedc8227-7609-46bf-b919-5a88fe6caaed,company,gmbh,trade_maintenance_and_repair_of_vehicles,Weingarten,DE,1f58029e-5ec4-46a4-ab8d-7ad5f7188c76,3/8/1977,8/21/2017
900f07db-831b-48e8-928f-b738d19d331a,company,gbr,other_services,Moisburg,DE,70ad0af0-62f2-46df-8a09-cc7623d61bb3,10/17/1972,11/23/2018
4dba374b-e845-4ef7-bce8-109d6fbf7575,company,ug,trade_maintenance_and_repair_of_vehicles,Berlin,DE,eafdc1c6-a6ec-4212-b77d-5525800d08ea,10/29/1970,8/21/2018
48dee6e0-eef8-408e-a694-d58dd32eb847,company,ug,other_economic_services,Aachen,DE,cc014134-c247-4b68-b917-0d3a38e0caf1,3/21/2004,10/19/2018
de4aa351-8c2b-4fca-95c9-f3fef5d224de,company,gmbh_i_gr,other_economic_services,Berlin,DE,ae3c1603-e14c-4482-9bba-611831e0e660,1/16/1971,2/23/2019
15e90b43-aba0-4687-8581-a46b4c053f82,company,gbr,other_services,Essen,DE,6bef1b3c-9825-400c-8ec1-dca87fbe5673,8/21/1973,4/6/2019
483e706b-43d5-4da7-ab97-97c39616d2e1,company,ug,other_economic_services,Lichtenow,DE,cb77920b-3f8c-4596-a16d-0950589eafde,9/23/2006,12/17/2018
b8ecbfee-9d7e-4e20-af24-29f182163516,company,gmbh,gastronomy,Schönefeld,DE,b64a8977-3e55-4c61-ac53-81d66484c6c2,12/10/1973,2/27/2018
e43f8d41-b5bd-441c-a236-9aa1459ca802,company,gmbh_i_gr,other_services,Berlin,DE,6461bd61-36dc-4a6a-9068-3a84b714c365,12/2/2016,6/8/2019
85ca541f-affa-4081-b656-dba4af4b95b0,company,gbr,trade_maintenance_and_repair_of_vehicles,Remscheid,DE,18324a7d-6bef-4f40-bd13-e4710701f323,7/26/1977,12/31/2018
25171b99-8364-4e1f-ab25-7a5810c164bf,company,gmbh_i_gr,trade_maintenance_and_repair_of_vehicles,Butzbach,DE,20f028d7-7151-4688-8475-b1905a622e7b,2/20/1982,1/20/2019
a74c42d0-aaf5-4478-b6de-f4d0ccf65376,company,gbr,other_services,Uhingen,DE,c01219fa-a58e-425b-9ea8-e00857ca847d,5/12/1987,11/18/2018
fb448197-84f3-45d2-a783-dde9ef6a1502,company,ug,other_economic_services,Berlin,DE,d7ba61e9-5d3b-445a-9c11-ef045b065620,9/4/1970,2/6/2019
52c8a2f2-756f-4bac-8ff8-880d287a386f,company,ug,other_economic_services,Rahden,DE,80715ca2-28a9-472e-a4d3-491d735a5c62,10/21/1971,1/9/2019
e29825a8-5ba1-4fd7-846d-7d9d0ea645e1,company,ug,gastronomy,Berlin,DE,d4281317-1ce0-475f-9fa0-2f01ed7f9a09,1/27/1995,10/28/2017
5ed69330-f7e6-4ce5-ac71-74bdd791552a,company,ug,scientific_technical_consulting_services,Erkrath,DE,70dbbc26-0ea6-460c-83f2-27ac2bd86d04,8/31/2001,4/3/2019
43720629-4700-4478-9dae-b56e009cc078,company,ug,other_economic_services,Berlin,DE,a18c244d-f42b-4be8-9c64-5b7b573d45c1,10/5/1995,2/13/2019
069ca99b-aff5-44e4-8f20-d951703f285d,company,ug,scientific_technical_consulting_services,Wandlitz,DE,ceab7db1-45a0-45ae-8728-2761527d7aa4,3/20/2006,1/25/2019
57fa376c-3e12-440c-9321-097960706c00,company,gmbh_co_kg,other_economic_services,Neustadt,DE,6bddc0ac-b147-4bbb-b120-bca19ea7dc3c,12/26/1996,4/25/2019
5a8e911e-34a1-4ccf-abd3-00b8d3bd54c4,company,ug,other_economic_services,Köln,DE,9849557a-f888-4b8f-9073-cfe62c69a31a,1/15/1979,1/6/2019
cc9d29fb-a77b-4bb8-b522-e698f21e1fd4,company,gmbh,other_economic_services,Flensburg,DE,5ea07974-d8c2-4e65-8968-2e1a9a2714dd,6/11/1999,12/1/2018
b48a3c0f-d428-4533-bd77-290504cd0b19,company,ug,building_industry,Helpsen,DE,5a2bedca-e3fb-4305-8837-a2dc904b58f6,3/31/1964,12/9/2017
cbd9db10-8fb9-43aa-b2ec-0544cf1e9862,company,gmbh_co_kg,other_services,Walldorf,DE,56a5d441-0eab-4ebf-a813-7f82170f6f52,7/25/1999,4/24/2019
2693c4e1-e2ae-4ab9-8170-0270f7e20310,company,ug,leasing_of_movable_objects,Berlin,DE,91332088-3241-413c-95a1-d9bf1742eab7,7/29/2012,9/17/2018
cd3639c0-4db8-4cc4-b89a-a1b7b5b3c651,company,ug,scientific_technical_consulting_services,Grasbrunn,DE,e90627a3-a8f6-4715-8ca9-1ddd6e269d21,1/26/1969,12/24/2017
8503f61c-a33b-4a74-b4c3-66983e734d4a,company,gmbh,other_economic_services,Wismar,DE,93ba8f6e-bd99-403d-a616-c8b16875f1e8,5/4/1971,6/28/2019
9e57fba3-0d01-4774-9997-7cb3aecfbc51,company,ug,other_services,Wolfsburg,DE,55e49c5b-8fe7-4199-8a65-e644c6b5d726,12/28/1993,5/28/2017
d0f6f2d2-22b9-4801-b371-1d620d9febff,company,ug,other_services,Ulm,DE,bd3d603b-9491-4a15-a03d-27c3a4c15d9e,4/16/1990,3/8/2018
6c469382-8919-492b-9819-fb143d58dfa3,company,gmbh,information_and_communication,Königstein,DE,34ed3915-076a-4002-82ad-c8d3fb450035,8/7/1962,10/2/2017
e63469f6-3c85-419e-b2c3-b4cd6876524e,company,ug,other_services,Berlin,DE,241b2705-9b10-420f-862f-bacbe27e9ec1,2/20/2019,10/15/2017
5cde2342-51fc-4aa7-a228-0b4ae230c8a5,company,gmbh,other_economic_services,Meerbusch,DE,03256e61-1d63-4882-bac0-69cc61f0ff36,6/4/2003,3/13/2019
038dfbc1-d2a5-4f0d-a65d-d31a6883608b,company,gmbh,information_and_communication,Landshut,DE,a95e4faa-625f-4a9a-992c-b151aa580c52,12/28/2012,3/31/2018
2fd27e4c-4c01-40cf-9908-3bab3336f1a4,company,it_srl,other_services,San Severo,IT,883a51f7-e9f7-4bca-abcd-efd5c91c25b4,11/21/1998,4/18/2019
b99e2ae7-c609-4d89-b36e-fb236acc3471,company,gmbh,other_services,Wiesbaden,DE,5dff91e2-1b3d-4018-a82e-00b77b49976c,7/27/1979,8/15/2018
292415a6-0cea-430b-aafb-53ae99513adf,company,ug,other_economic_services,Berlin,DE,144ff261-5c2c-47bf-9792-222cb4eaadb9,10/23/2013,5/14/2018
30f373c9-7e5a-4bda-aba2-49001b2191f1,company,ug,trade_maintenance_and_repair_of_vehicles,Hamburg,DE,6406b369-0c3c-4475-8c63-8348d68c42db,8/15/2001,12/15/2018
f202dd88-ecea-465b-8265-765b39d6a676,company,gmbh,information_and_communication,Plattling,DE,714a8230-452a-4f8a-9b61-1e65d1c0cc62,6/23/1978,3/28/2019
6ab1abac-f04d-4b5c-ad92-5a1184d1ce9e,company,it_srl,gastronomy,Torino,IT,afb55d41-c559-47c2-a415-a60d4ed593a7,12/28/1987,6/14/2019
c6c2038b-8dbe-4808-baee-4118b2ce143b,company,ug,trade_maintenance_and_repair_of_vehicles,Berlin,DE,28fb814a-1f72-4176-bb58-da496b524c9a,10/16/1998,12/14/2018
b41ba68a-142c-4c81-97fb-447b66e7af7a,company,ug,other_economic_services,Berlin,DE,8b58c90e-a06c-42ba-9ef7-062b88ed573c,9/16/1996,3/17/2019
434ab7dd-025b-49b4-b97e-fb41d0549faf,company,gmbh,information_and_communication,Planegg,DE,cb825c4e-0a10-4320-8efa-31e09c5310b8,11/18/1995,1/8/2019
b146188e-4f95-4265-8e15-e9a68ce6037f,company,gbr,other_services,Dresden,DE,a8e471cf-a88f-4a97-b6ae-901d05b108bf,3/3/1965,12/18/2018
5f526dc3-48e3-440b-b09b-71dc69240777,company,ug,other_services,Cuxhaven,DE,382cd5af-2a19-4da4-8022-364b434fee62,3/23/1999,1/15/2019
9c595e8e-a779-44dc-ae86-faa8bb7e5210,company,ug,other_services,Nuthetal OT Bergholz-Rehbrücke,DE,957d705b-ceec-44af-a561-3ded54adb836,3/11/1960,11/10/2018
fd47cbfb-440c-4ffc-a06c-6fc33de11abc,company,gmbh_i_gr,building_industry,Berlin,DE,407d3b2e-20de-47d4-a134-5e19429e57c7,9/21/1985,12/24/2018
f686cfc2-9549-41ad-b92c-514177f02fe0,company,ug,other_economic_services,Ottobrunn,DE,04934487-283c-4d90-af8c-96c1bb487282,2/11/2014,8/22/2017
800b5837-0532-4e7a-9993-2783c1804993,company,kg,other_services,Köln,DE,aa49fc11-0f1e-42af-8284-195eb0b5763b,1/24/2003,10/24/2017
ada4ef7c-2599-45e6-8a8c-3b986db2302f,company,gbr,gastronomy,Nüsttal,DE,931ba6fd-3204-4def-aec1-30859b1d3543,6/26/2005,11/17/2018
8a080be0-fab1-4070-b3f2-85293d29cf3d,company,ug,other_economic_services,Berlin,DE,6fa74d09-3783-4efb-a6bf-78f40b271201,4/1/1975,9/16/2017
e68112af-33cd-4352-aff3-46e5dee1ce2c,company,gmbh,other_economic_services,Essen,DE,5795a2ce-ed1e-4a7d-88d8-45522211d367,9/16/1985,6/8/2018
1d572679-ad55-47b6-b7a6-446998a9f810,company,gbr,building_industry,Freudenstadt,DE,720b318e-5d35-4c21-9c66-bb10f1a63a60,1/9/2002,3/15/2018
d807e1e4-630a-4bc5-b9fa-c9faa7051b5f,company,gbr,other_services,Siegen,DE,dc7d21ac-db2a-4e01-9554-664fa60f71df,1/9/1974,3/16/2018
23aa2a87-9dfb-413b-a35a-08cf41391766,company,ug,information_and_communication,Waiblingen,DE,c2c8a8f5-59eb-4b1a-a39c-2d082c6ccde8,7/7/2013,3/15/2018
9c7d4eb5-fe0f-4f48-9cdc-c8d75b2f1e11,company,gbr,information_and_communication,Aachen,DE,59567eca-a3cb-4a34-9dd4-bf27361ccb4a,12/20/1959,5/31/2019
a68d6023-af75-4406-9d00-83129372e53a,company,eg,other_services,Seukendorf,DE,8efdf717-a311-4fba-9a2e-17914209625d,3/12/1970,1/5/2019
ac469026-af61-46dc-8541-81085e7c0fb2,company,ug,other_economic_services,Dortmund,DE,90342b02-5992-47c1-bec1-4248f7ec8dbc,7/20/1969,4/21/2019
b704987f-85b8-4350-8f88-c654f26aef02,freiberufler,einzelunternehmen,scientific_technical_consulting_services,Hildesheim,DE,9c1049f3-9bb1-4805-8b46-2a700ce0751b,12/7/1990,3/11/2019
589f5e9c-a380-4749-8c14-c9bed901f275,company,gbr,scientific_technical_consulting_services,Voerde,DE,fa71bd4f-024f-4532-88a7-b1730072cdbc,9/30/1969,3/3/2019
c9b48712-423a-4b9e-afb5-c188c31fd424,company,gmbh,other_economic_services,Halle (Saale),DE,2fb6555f-48cd-4ef4-bd86-e8b7b8552fac,12/9/2004,2/6/2019
1907c403-1dcf-4e94-af2e-7e7072aa5d9e,company,ug,other_services,Neubiberg,DE,648fb1f3-53cf-4f45-8722-e5f2ad51c751,5/21/1981,9/4/2018
69e3c13a-b563-414b-a7c7-492b989f796c,company,gmbh,information_and_communication,Berlin,DE,2c80676a-04bd-4b7e-b3da-a6a59f6502fd,4/13/1991,9/3/2017
1b3d0e5e-14c1-4d97-a3d9-4480802cbf4f,company,gmbh,scientific_technical_consulting_services,Berlin,DE,31b1c82c-788c-4c90-8c01-f4fffb0a81e4,11/11/2007,11/12/2018
fd78a25d-6f72-4d71-b4aa-4aa1bedd7f19,company,gbr,other_economic_services,Weimar,DE,448f83fb-9238-4f0c-bb06-91f387723ae8,4/22/1979,4/11/2018
6fc966fd-5f9a-40f9-b6a5-1cf66f2b70e1,company,gmbh,gastronomy,Berlin,DE,e0f32dd2-a1d9-472e-8352-d22feace77e9,6/15/1994,1/4/2019
607c776e-da8d-46e5-a5e7-8ba552c7aeb4,company,gmbh,other_economic_services,Rottach-Egern,DE,10ab49cd-579f-4ecc-a473-90cf832313a5,8/17/2015,3/6/2019
a6772856-e949-4031-ab94-dac5aadb4952,freiberufler,einzelunternehmen,scientific_technical_consulting_services,Zittau,DE,6144b359-207c-4424-83b7-70173834efde,10/31/1994,4/26/2019
a27d6f4b-6916-4f5a-8fac-7918658a067b,company,gmbh,other_economic_services,Berlin,DE,30b336b4-aa96-4089-9479-bcbf4b541539,1/5/1963,1/29/2019
7359f299-9ebf-44d8-b85f-3dd5e50336ea,company,gmbh,other_economic_services,Ronnenberg,DE,459105a7-f87a-48cc-b4d2-969dc4d8d9c3,6/5/1959,12/9/2018
9986eeaa-df42-4f74-bb71-72830a5807c9,company,partg,scientific_technical_consulting_services,Bremen,DE,543e0cab-43fa-4ea8-a509-ac5b7d217368,5/27/1994,6/15/2019
51603121-dff8-474f-803f-d2e54051fe26,company,ug,other_services,Berlin,DE,6455e193-6a1d-4816-a94b-86097cdeb636,3/11/1981,11/6/2018
7012c310-43df-45d6-af44-63c825be33b3,company,gbr,other_services,Berlin,DE,2f1e0fad-c546-4488-8549-60f0231fc0cd,10/27/1967,7/24/2018
73c9e903-934f-4685-834f-8f3566fb3f0e,company,ug,other_economic_services,Bad Oldesloe,DE,92f11349-5f03-44dd-9984-158564af804e,8/25/2013,4/21/2018
79d60975-5a42-45bb-92c1-6cf37e6eafee,company,it_srl,information_and_communication,Taranto,IT,0b727625-cafe-460d-9a67-6248d537bb14,11/2/1963,2/5/2019
9d8ffb9f-b11b-4908-bfd6-b55ff218c9f4,company,gmbh,information_and_communication,Landsberg am Lech,DE,487c9e04-fc66-4027-a893-823f4b343ae5,1/15/1983,1/1/2019
9462202c-590e-4aae-9c26-a508736e3c97,company,ug,other_economic_services,Frankfurt am Main,DE,3d5e8ea4-e13a-4de4-ab68-e08bf7262285,8/19/1972,3/22/2018
a945ca01-6575-4dda-a141-28d2fbedc82b,company,kg,information_and_communication,Hamburg,DE,75662b05-3c49-493c-9638-acaaa1b5b6b7,8/26/1973,2/7/2018
0312bc98-0fba-4851-95a5-f3411830fe09,company,gmbh,other_economic_services,Moormerland,DE,eb8dd108-44d9-4c54-8211-d6f7315d3d83,11/1/1968,11/19/2018
07c3d66c-b13c-4c1d-8147-fcaab7a4a5d3,company,ug,building_industry,Karlsruhe,DE,4f44c8d6-7c4f-4219-97ee-c39e42d6cec5,3/17/1988,9/25/2018
29987d8f-6bef-461a-9aed-1aad7d7a0d94,company,ug,information_and_communication,Potsdam,DE,13d83934-1633-48bd-b04b-12f77866651f,10/24/1998,11/12/2018
64665e63-cfd9-465d-9686-f6a23f22a0d6,company,gmbh,gastronomy,Düsseldorf,DE,a78de594-2081-4fe7-b295-2d459f50497f,10/22/1975,3/14/2019
fe099e27-8b2b-47f2-8064-29c7304f5526,company,gbr,other_services,Lahr,DE,a84247e2-4c5f-4ed8-aef9-00d335c9b9ed,8/24/1980,1/15/2019
ba33bacc-ab57-475f-b402-c872de93be12,company,kg,information_and_communication,Schwabach,DE,f5f31c25-7f37-4eca-ad1f-bd86548fadd8,6/13/1972,11/12/2018
c7632849-93ee-49b0-b2bd-c3b6df56a600,company,ug,trade_maintenance_and_repair_of_vehicles,Jena,DE,d817ca51-568d-4ff0-b1c3-3e9f78bee264,5/15/1985,3/14/2019
77334c38-2078-4897-9e46-f8abdcb2c5a8,company,gmbh,trade_maintenance_and_repair_of_vehicles,Leipzig,DE,721b9581-6d79-4520-9770-736fc24d4314,12/7/1967,3/4/2018
0c3cc767-9365-4317-befe-d06f71e1d9be,company,ug,trade_maintenance_and_repair_of_vehicles,Berlin,DE,d6180a2e-7b2d-4c8f-a6c5-b6e8cc7112eb,3/27/1994,8/25/2018
